--- FINAL PLACEMENT LOGGING (app.py) ---
  (Synthetic bakery products 210): Pos=(10.145, 2.895, 1.180) Size=(0.51x0.79x1.17) Bounds=[9.890, 10.400], [2.500, 3.290], [1.180, 2.350]
  (Synthetic confectionery 162): Pos=(11.540, 3.280, 2.330) Size=(0.44x0.42x0.59) Bounds=[11.320, 11.760], [3.070, 3.490], [2.330, 2.920]
  (Synthetic bakery products 44): Pos=(10.620, 3.240, 1.180) Size=(0.44x0.46x1.12) Bounds=[10.400, 10.840], [3.010, 3.470], [1.180, 2.300]
  (Synthetic red meat 218): Pos=(18.470, 2.730, 0.000) Size=(0.42x0.46x1.06) Bounds=[18.260, 18.680], [2.500, 2.960], [0.000, 1.060]
  (Synthetic dairy products 191): Pos=(9.615, 2.795, 0.000) Size=(0.49x0.59x0.76) Bounds=[9.370, 9.860], [2.500, 3.090], [0.000, 0.760]
  (Synthetic bakery products 310): Pos=(7.460, 1.210, 1.900) Size=(0.48x0.58x0.80) Bounds=[7.220, 7.700], [0.920, 1.500], [1.900, 2.700]
  (Synthetic ice cream 260): Pos=(7.050, 2.770, 1.880) Size=(0.54x0.54x0.78) Bounds=[6.780, 7.320], [2.500, 3.040], [1.880, 2.660]
  (Synthetic meat 106): Pos=(6.610, 3.250, 0.000) Size=(0.58x0.40x0.66) Bounds=[6.320, 6.900], [3.050, 3.450], [0.000, 0.660]
  (Synthetic bakery products 54): Pos=(14.025, 2.650, 0.790) Size=(0.79x0.30x1.17) Bounds=[13.630, 14.420], [2.500, 2.800], [0.790, 1.960]
  (Synthetic pizza 2): Pos=(11.825, 2.760, 0.000) Size=(0.69x0.52x0.76) Bounds=[11.480, 12.170], [2.500, 3.020], [0.000, 0.760]
  (Synthetic instant meals 50): Pos=(18.000, 2.710, 0.000) Size=(0.52x0.42x0.61) Bounds=[17.740, 18.260], [2.500, 2.920], [0.000, 0.610]
  (Synthetic ice cream 81): Pos=(15.820, 3.300, 0.980) Size=(0.52x0.40x0.71) Bounds=[15.560, 16.080], [3.100, 3.500], [0.980, 1.690]
  (Synthetic ice cream 206): Pos=(2.555, 2.930, 2.190) Size=(0.53x0.78x0.60) Bounds=[2.290, 2.820], [2.540, 3.320], [2.190, 2.790]
  (Synthetic confectionery 35): Pos=(11.840, 1.110, 2.740) Size=(1.14x0.78x0.17) Bounds=[11.270, 12.410], [0.720, 1.500], [2.740, 2.910]
  (Synthetic confectionery 264): Pos=(6.800, 1.195, 0.770) Size=(0.78x0.53x0.52) Bounds=[6.410, 7.190], [0.930, 1.460], [0.770, 1.290]
  (Synthetic pizza 92): Pos=(16.220, 2.700, 0.000) Size=(0.40x0.40x1.18) Bounds=[16.020, 16.420], [2.500, 2.900], [0.000, 1.180]
  (ice cream in cone-00106890): Pos=(6.975, 3.245, 0.000) Size=(0.15x0.39x0.21) Bounds=[6.900, 7.050], [3.050, 3.440], [0.000, 0.210]
  (Synthetic vegetables 53): Pos=(11.185, 3.270, 1.110) Size=(0.43x0.44x1.10) Bounds=[10.970, 11.400], [3.050, 3.490], [1.110, 2.210]
  (backing parchment-00101126): Pos=(4.860, 3.390, 0.000) Size=(0.16x0.16x0.40) Bounds=[4.780, 4.940], [3.310, 3.470], [0.000, 0.400]
  (Synthetic meat 265): Pos=(8.615, 3.220, 0.000) Size=(0.53x0.36x0.78) Bounds=[8.350, 8.880], [3.040, 3.400], [0.000, 0.780]
  (Synthetic candy 242): Pos=(1.195, 2.710, 0.750) Size=(0.39x0.42x0.54) Bounds=[1.000, 1.390], [2.500, 2.920], [0.750, 1.290]
  (Synthetic fish 14): Pos=(10.220, 1.205, 0.000) Size=(0.42x0.59x0.66) Bounds=[10.010, 10.430], [0.910, 1.500], [0.000, 0.660]
  (Synthetic bakery products 316): Pos=(10.205, 1.160, 0.660) Size=(0.39x0.68x0.85) Bounds=[10.010, 10.400], [0.820, 1.500], [0.660, 1.510]
  (Synthetic egg products 89): Pos=(15.405, 2.895, 0.000) Size=(0.29x0.79x1.18) Bounds=[15.260, 15.550], [2.500, 3.290], [0.000, 1.180]
  (Synthetic confectionery 274): Pos=(4.205, 1.075, 1.170) Size=(0.77x0.65x0.53) Bounds=[3.820, 4.590], [0.750, 1.400], [1.170, 1.700]
  (Synthetic snack 167): Pos=(18.300, 1.235, 0.000) Size=(0.44x0.47x1.02) Bounds=[18.080, 18.520], [1.000, 1.470], [0.000, 1.020]
  (turkey breast-00106124): Pos=(1.750, 2.640, 1.620) Size=(0.20x0.28x0.33) Bounds=[1.650, 1.850], [2.500, 2.780], [1.620, 1.950]
  (bread-00112392): Pos=(3.145, 3.405, 0.000) Size=(0.39x0.15x0.59) Bounds=[2.950, 3.340], [3.330, 3.480], [0.000, 0.590]
  (Synthetic ice cream 135): Pos=(14.330, 3.215, 1.080) Size=(0.78x0.53x1.18) Bounds=[13.940, 14.720], [2.950, 3.480], [1.080, 2.260]
  (Synthetic snack 307): Pos=(5.720, 1.110, 0.000) Size=(0.34x0.78x0.79) Bounds=[5.550, 5.890], [0.720, 1.500], [0.000, 0.790]
  (squid-00105972): Pos=(1.610, 2.930, 1.930) Size=(0.20x0.26x0.35) Bounds=[1.510, 1.710], [2.800, 3.060], [1.930, 2.280]
  (Synthetic confectionery 320): Pos=(10.585, 1.295, 0.690) Size=(0.37x0.41x1.18) Bounds=[10.400, 10.770], [1.090, 1.500], [0.690, 1.870]
  (Synthetic confectionery 244): Pos=(11.375, 2.720, 1.910) Size=(0.43x0.44x1.07) Bounds=[11.160, 11.590], [2.500, 2.940], [1.910, 2.980]
  (Synthetic bakery products 55): Pos=(2.920, 1.135, 1.570) Size=(0.50x0.73x0.76) Bounds=[2.670, 3.170], [0.770, 1.500], [1.570, 2.330]
  (Synthetic confectionery 51): Pos=(10.965, 1.285, 0.770) Size=(0.39x0.43x1.18) Bounds=[10.770, 11.160], [1.070, 1.500], [0.770, 1.950]
  (Synthetic pizza 175): Pos=(7.835, 0.815, 0.000) Size=(0.53x0.53x0.78) Bounds=[7.570, 8.100], [0.550, 1.080], [0.000, 0.780]
  (Synthetic pizza 190): Pos=(5.275, 1.105, 0.000) Size=(0.55x0.79x1.18) Bounds=[5.000, 5.550], [0.710, 1.500], [0.000, 1.180]
  (cake-00102447): Pos=(5.365, 0.610, 0.000) Size=(0.23x0.20x0.39) Bounds=[5.250, 5.480], [0.510, 0.710], [0.000, 0.390]
  (Synthetic poultry 188): Pos=(6.040, 2.895, 0.000) Size=(0.56x0.79x1.18) Bounds=[5.760, 6.320], [2.500, 3.290], [0.000, 1.180]
  (Synthetic confectionery 170): Pos=(9.540, 3.275, 1.940) Size=(0.34x0.35x1.01) Bounds=[9.370, 9.710], [3.100, 3.450], [1.940, 2.950]
  (Synthetic bakery products 59): Pos=(8.805, 3.215, 2.270) Size=(0.95x0.35x0.64) Bounds=[8.330, 9.280], [3.040, 3.390], [2.270, 2.910]
  (Synthetic bakery products 49): Pos=(16.090, 0.905, 1.180) Size=(0.33x0.79x0.78) Bounds=[15.925, 16.255], [0.510, 1.300], [1.180, 1.960]
  (fries-00106001): Pos=(1.390, 2.910, 2.460) Size=(0.24x0.30x0.40) Bounds=[1.270, 1.510], [2.760, 3.060], [2.460, 2.860]
  (Synthetic confectionery 236): Pos=(16.615, 1.200, 1.930) Size=(0.33x0.60x0.78) Bounds=[16.450, 16.780], [0.900, 1.500], [1.930, 2.710]
  (Synthetic fish 253): Pos=(9.110, 2.770, 0.000) Size=(0.52x0.54x0.79) Bounds=[8.850, 9.370], [2.500, 3.040], [0.000, 0.790]
  (Synthetic bakery products 22): Pos=(12.010, 1.205, 1.170) Size=(1.18x0.55x0.79) Bounds=[11.420, 12.600], [0.930, 1.480], [1.170, 1.960]
  (Synthetic snack 314): Pos=(4.795, 1.005, 0.000) Size=(0.41x0.79x0.56) Bounds=[4.590, 5.000], [0.610, 1.400], [0.000, 0.560]
  (Synthetic instant meals 161): Pos=(8.340, 1.205, 0.000) Size=(0.48x0.59x0.80) Bounds=[8.100, 8.580], [0.910, 1.500], [0.000, 0.800]
  (Synthetic pizza 277): Pos=(3.045, 0.735, 0.000) Size=(0.51x0.45x1.10) Bounds=[2.790, 3.300], [0.510, 0.960], [0.000, 1.100]
  (Synthetic poultry 192): Pos=(1.790, 0.855, 0.000) Size=(0.56x0.21x1.07) Bounds=[1.510, 2.070], [0.750, 0.960], [0.000, 1.070]
  (Synthetic pizza 294): Pos=(3.885, 1.230, 0.000) Size=(0.43x0.54x1.06) Bounds=[3.670, 4.100], [0.960, 1.500], [0.000, 1.060]
  (croissant-00102348): Pos=(1.670, 0.800, 1.390) Size=(0.26x0.54x0.27) Bounds=[1.540, 1.800], [0.530, 1.070], [1.390, 1.660]
  (Synthetic confectionery 258): Pos=(10.950, 1.280, 2.390) Size=(0.44x0.42x0.58) Bounds=[10.730, 11.170], [1.070, 1.490], [2.390, 2.970]
  (Synthetic confectionery 309): Pos=(9.450, 1.260, 1.180) Size=(0.66x0.48x1.13) Bounds=[9.120, 9.780], [1.020, 1.500], [1.180, 2.310]
  (Synthetic confectionery 150): Pos=(4.510, 2.750, 1.580) Size=(0.56x0.50x0.79) Bounds=[4.230, 4.790], [2.500, 3.000], [1.580, 2.370]
  (Synthetic seafood 131): Pos=(18.680, 1.175, 0.000) Size=(0.32x0.53x0.51) Bounds=[18.520, 18.840], [0.910, 1.440], [0.000, 0.510]
  (Synthetic side dish 152): Pos=(7.380, 1.240, 0.000) Size=(0.38x0.44x1.09) Bounds=[7.190, 7.570], [1.020, 1.460], [0.000, 1.090]
  (cake-00103363): Pos=(1.145, 0.665, 2.800) Size=(0.29x0.33x0.19) Bounds=[1.000, 1.290], [0.500, 0.830], [2.800, 2.990]
  (Synthetic bakery products 100): Pos=(12.325, 0.725, 1.170) Size=(0.55x0.39x0.74) Bounds=[12.050, 12.600], [0.530, 0.920], [1.170, 1.910]
  (fries-00100647): Pos=(1.670, 0.750, 1.660) Size=(0.26x0.40x0.29) Bounds=[1.540, 1.800], [0.550, 0.950], [1.660, 1.950]
  (Synthetic bakery products 88): Pos=(12.910, 0.710, 2.430) Size=(0.58x0.42x0.44) Bounds=[12.620, 13.200], [0.500, 0.920], [2.430, 2.870]
  (soup-00107893): Pos=(5.050, 3.405, 0.000) Size=(0.22x0.19x0.59) Bounds=[4.940, 5.160], [3.310, 3.500], [0.000, 0.590]
  (Synthetic instant meals 215): Pos=(15.390, 0.710, 0.000) Size=(0.40x0.40x1.18) Bounds=[15.190, 15.590], [0.510, 0.910], [0.000, 1.180]
  (Synthetic ice cream 122): Pos=(8.850, 0.745, 0.790) Size=(0.54x0.43x1.06) Bounds=[8.580, 9.120], [0.530, 0.960], [0.790, 1.850]
  (lamb fillet-00107515): Pos=(5.695, 3.390, 0.000) Size=(0.27x0.20x0.40) Bounds=[5.560, 5.830], [3.290, 3.490], [0.000, 0.400]
  (Synthetic pizza 21): Pos=(9.040, 3.265, 0.000) Size=(0.32x0.45x1.15) Bounds=[8.880, 9.200], [3.040, 3.490], [0.000, 1.150]
  (Synthetic bakery products 189): Pos=(10.550, 1.115, 1.870) Size=(0.30x0.77x1.05) Bounds=[10.400, 10.700], [0.730, 1.500], [1.870, 2.920]
  (Synthetic pizza 72): Pos=(11.490, 3.280, 0.000) Size=(0.34x0.42x0.77) Bounds=[11.320, 11.660], [3.070, 3.490], [0.000, 0.770]
  (Synthetic fish 107): Pos=(6.550, 2.775, 0.000) Size=(0.46x0.55x0.77) Bounds=[6.320, 6.780], [2.500, 3.050], [0.000, 0.770]
  (Synthetic confectionery 271): Pos=(2.135, 0.735, 2.220) Size=(0.62x0.47x0.75) Bounds=[1.825, 2.445], [0.500, 0.970], [2.220, 2.970]
  (croissant-00102348): Pos=(1.640, 2.635, 1.080) Size=(0.26x0.27x0.54) Bounds=[1.510, 1.770], [2.500, 2.770], [1.080, 1.620]
  (Synthetic confectionery 103): Pos=(6.435, 1.195, 1.290) Size=(0.53x0.43x0.78) Bounds=[6.170, 6.700], [0.980, 1.410], [1.290, 2.070]
  [ERROR] (Synthetic fish 85) intersects with (Synthetic red meat 306) by (0.490x0.460x0.320)
  [ERROR] (Synthetic red meat 306) intersects with (Synthetic snack 284) by (0.490x0.570x0.210)
  [FINAL CHECK FAILED] 2 overlaps/inside errors found in final placement!
