id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-b6f833c6,Synthetic ice cream 1423,0.79,0.55,0.56,19.49,ice cream,3,1,0,10,1
SYN-778d312c,Synthetic vegetables 1424,0.68,0.41,0.59,11.3,vegetables,3,1,0,2,1
SYN-2884b46b,Synthetic snack 1425,0.72,0.52,0.42,20.64,snack,1,0,1,4,1
SYN-eac442ad,Synthetic vegetables 1426,0.67,0.41,0.59,11.09,vegetables,1,1,0,7,1
SYN-ad8df945,Synthetic snack 1427,0.62,0.42,0.55,11.2,snack,1,0,1,1,1
SYN-d78b5eba,Synthetic snack 1428,0.82,0.33,0.33,16.13,snack,3,0,0,3,1
SYN-0e8c8ff0,Synthetic vegetables 1429,1.01,0.32,0.48,10.13,vegetables,2,1,0,7,1
SYN-2a6e3e87,Synthetic potatoe products 1430,0.64,0.44,0.34,8.41,potatoe products,3,0,1,9,1
SYN-9fce2032,Synthetic bakery products 1431,0.7,0.42,0.6,10.81,bakery products,2,1,0,5,1
SYN-dbc84c09,Synthetic pizza 1432,1.17,0.78,0.47,14.93,pizza,1,0,0,2,1
SYN-cfbf41f3,Synthetic potatoe products 1433,1.13,0.45,0.36,14.77,potatoe products,2,0,1,4,1
SYN-2d822c5a,Synthetic potatoe products 1434,1.15,0.42,0.46,14.35,potatoe products,3,0,1,5,1
SYN-948ef6b0,Synthetic ice cream 1435,1.18,0.8,0.54,14.91,ice cream,2,1,0,7,1
SYN-53d7b0de,Synthetic ice cream 1436,0.8,0.55,0.36,9.42,ice cream,3,1,0,8,1
SYN-ecbc8c09,Synthetic ice cream 1437,0.71,0.4,0.6,11.29,ice cream,2,1,0,8,1
SYN-1698af73,Synthetic vegetables 1438,0.81,0.51,0.37,10.68,vegetables,3,1,0,4,1
SYN-5386331a,Synthetic poultry 1439,1.08,0.47,0.48,12.53,poultry,3,0,1,2,1
SYN-50dfd895,Synthetic pizza 1440,1.1,0.44,0.45,12.37,pizza,1,0,1,5,1
SYN-53dc30ff,Synthetic ice cream 1441,0.77,0.75,0.46,15.88,ice cream,1,1,0,5,1
SYN-3e0cc960,Synthetic poultry 1442,0.78,0.55,0.45,16.91,poultry,3,0,0,9,1
SYN-080f2c98,Synthetic fruit 1443,1.07,0.77,0.53,14.74,fruit,3,1,0,9,1
SYN-ecc55b32,Synthetic ice cream 1444,0.78,0.53,0.28,9.88,ice cream,1,1,0,6,1
SYN-e2d7a73b,Synthetic dairy products 1445,0.55,0.41,0.38,10.92,dairy products,1,0,1,1,1
SYN-5393d828,Synthetic ice cream 1446,1.05,0.52,0.54,18.76,ice cream,3,1,0,9,1
SYN-1e5bc6b8,Synthetic vegetables 1447,0.64,0.43,0.43,8.19,vegetables,1,1,0,4,1
SYN-ed37fd7f,Synthetic potatoe products 1448,0.54,0.32,0.38,6.83,potatoe products,3,0,1,10,1
SYN-b32a232c,Synthetic confectionery 1449,0.75,0.54,0.55,8.81,confectionery,2,1,0,3,1
SYN-6ff88407,Synthetic seafood 1450,1.16,0.41,0.42,15.94,seafood,3,0,1,6,1
SYN-c9f9a574,Synthetic ice cream 1451,1.11,0.54,0.57,18.86,ice cream,3,1,0,3,1
SYN-3b46c46c,Synthetic bakery products 1452,0.79,0.56,0.28,10.08,bakery products,3,1,0,9,1
SYN-74e6554b,Synthetic bakery products 1453,1.12,0.46,0.45,15.83,bakery products,2,1,0,6,1
SYN-c13bcc18,Synthetic confectionery 1454,0.51,0.35,0.49,6.15,confectionery,3,1,0,9,1
SYN-e6001630,Synthetic ice cream 1455,1.14,0.39,0.49,13.43,ice cream,2,1,0,9,1
SYN-3bd74169,Synthetic bakery products 1456,1.06,0.69,0.55,10.7,bakery products,1,1,0,2,1
SYN-e04edd57,Synthetic pizza 1457,0.81,0.31,0.31,14.77,pizza,1,0,1,5,1
SYN-79716450,Synthetic fruit 1458,1.06,0.76,0.54,15.34,fruit,2,1,0,7,1
SYN-2098ef85,Synthetic confectionery 1459,1.15,0.79,0.36,12.85,confectionery,3,1,0,6,1
SYN-5be9bd18,Synthetic instant meals 1460,1.15,0.38,0.5,14.26,instant meals,3,0,1,1,1
SYN-1b66541a,Synthetic confectionery 1461,0.77,0.53,0.57,20.22,confectionery,2,1,0,1,1
SYN-e2bed1de,Synthetic ice cream 1462,0.77,0.53,0.58,19.78,ice cream,2,1,0,2,1
SYN-6e900f93,Synthetic bakery products 1463,0.78,0.59,0.48,19.33,bakery products,2,1,0,7,1
SYN-e2c86d72,Synthetic poultry 1464,1.06,0.57,0.27,14.08,poultry,2,0,1,3,1
SYN-6c34c4a8,Synthetic snack 1465,0.67,0.41,0.59,11.27,snack,2,0,1,6,1
SYN-1deecf32,Synthetic candy 1466,0.77,0.53,0.58,19.95,candy,3,0,1,5,1
SYN-ace46365,Synthetic confectionery 1467,0.66,0.41,0.59,10.91,confectionery,2,1,0,6,1
SYN-dfef6e9b,Synthetic bakery products 1468,0.49,0.39,0.53,6.35,bakery products,2,1,0,2,1
SYN-bab68205,Synthetic instant meals 1469,0.77,0.57,0.53,8.66,instant meals,2,0,1,7,1
SYN-17d1eb9c,Synthetic confectionery 1470,0.78,0.54,0.53,20.66,confectionery,3,1,0,9,1
SYN-62fd47e7,Synthetic confectionery 1471,1.16,0.39,0.48,13.22,confectionery,1,1,0,8,1
SYN-e802b030,Synthetic ice cream 1472,0.67,0.41,0.61,11.26,ice cream,2,1,0,2,1
SYN-26b40ad9,Synthetic candy 1473,1.1,0.48,0.5,16.76,candy,3,0,1,8,1
SYN-7dc31f73,Synthetic instant meals 1474,0.78,0.78,0.37,12.43,instant meals,3,0,1,1,1
SYN-dabec5c7,Synthetic bakery products 1475,0.61,0.41,0.39,12.74,bakery products,1,1,0,7,1
SYN-9009f4db,Synthetic side dish 1476,0.53,0.38,0.44,8.55,side dish,1,0,1,10,1
SYN-97ffbbd1,Synthetic confectionery 1477,1.07,0.57,0.36,16.19,confectionery,3,1,0,2,1
SYN-892a718c,Synthetic ice cream 1478,0.8,0.4,0.33,6.3,ice cream,1,1,0,9,1
SYN-2127abbd,Synthetic fish 1479,0.98,0.29,0.48,10.14,fish,1,0,1,1,1
SYN-68ddf695,Synthetic potatoe products 1480,1.16,0.41,0.47,13.78,potatoe products,2,0,0,10,1
SYN-c15c29b3,Synthetic bakery products 1481,1.18,0.8,0.6,14.37,bakery products,1,1,0,3,1
SYN-e785e76b,Synthetic red meat 1482,0.76,0.78,0.35,12.06,red meat,2,0,1,7,1
SYN-76b57cd0,Synthetic confectionery 1483,0.79,0.41,0.39,7.32,confectionery,2,1,0,8,1
SYN-4b901ce6,Synthetic ice cream 1484,0.67,0.42,0.61,11.07,ice cream,3,1,0,6,1
SYN-16367c5d,Synthetic instant meals 1485,0.58,0.44,0.57,10.43,instant meals,1,0,1,6,1
SYN-8534d877,Synthetic instant meals 1486,0.7,0.43,0.62,11.87,instant meals,3,0,1,7,1
SYN-07930c14,Synthetic fish 1487,1.11,0.47,0.48,16.14,fish,3,0,1,7,1
SYN-86adbf14,Synthetic confectionery 1488,0.5,0.35,0.52,5.41,confectionery,3,1,0,2,1
SYN-1e00c9cd,Synthetic confectionery 1489,0.75,0.57,0.58,8.29,confectionery,2,1,0,3,1
SYN-3c2b853e,Synthetic fish 1490,0.77,0.56,0.56,18.55,fish,2,0,1,3,1
SYN-a1d0c8d2,Synthetic bakery products 1491,0.78,0.53,0.55,20.4,bakery products,1,1,0,7,1
SYN-f43cdaf4,Synthetic side dish 1492,0.66,0.41,0.59,10.79,side dish,1,0,1,10,1
SYN-897a49db,Synthetic confectionery 1493,1.15,0.42,0.46,14.24,confectionery,2,1,0,4,1
SYN-7a40c940,Synthetic confectionery 1494,0.83,0.71,0.52,15.2,confectionery,3,1,0,4,1
SYN-0c280898,Synthetic side dish 1495,0.78,0.54,0.58,19.75,side dish,2,0,1,3,1
SYN-3cf44f48,Synthetic potatoe products 1496,0.67,0.41,0.61,10.99,potatoe products,1,0,1,4,1
SYN-d08f600f,Synthetic confectionery 1497,0.78,0.53,0.61,19.42,confectionery,1,1,0,3,1
SYN-0f3e26b8,Synthetic pizza 1498,1.12,0.51,0.67,14.92,pizza,2,0,1,6,1
SYN-414026c5,Synthetic potatoe products 1499,1.16,0.4,0.49,13.19,potatoe products,1,0,1,2,1
SYN-2040cc48,Synthetic seafood 1500,1.1,0.47,0.46,11.93,seafood,1,0,1,10,1
SYN-8266001e,Synthetic bakery products 1501,1.15,0.75,0.15,14.38,bakery products,3,1,0,10,1
SYN-106578db,Synthetic confectionery 1502,0.66,0.41,0.6,10.69,confectionery,1,1,0,7,1
SYN-a3c65662,Synthetic potatoe products 1503,0.57,0.42,0.4,12.02,potatoe products,2,0,1,1,1
SYN-081a3247,Synthetic instant meals 1504,1.16,0.43,0.38,13.13,instant meals,3,0,1,7,1
SYN-0709bf0c,Synthetic confectionery 1505,0.8,0.51,0.52,4.97,confectionery,2,1,0,4,1
SYN-d85c907e,Synthetic fish 1506,1.13,0.42,0.55,13.49,fish,3,0,1,5,1
SYN-56de65c5,Synthetic confectionery 1507,1.18,0.8,0.55,14.42,confectionery,2,1,0,5,1
SYN-48724e6e,Synthetic candy 1508,0.82,0.59,0.4,14.62,candy,3,0,1,4,1
SYN-7ccba5fe,Synthetic confectionery 1509,0.62,0.41,0.51,10.91,confectionery,2,1,0,8,1
SYN-d10df259,Synthetic side dish 1510,0.67,0.41,0.6,10.98,side dish,1,0,1,10,1
SYN-13c4b274,Synthetic bakery products 1511,1.15,0.39,0.49,12.8,bakery products,3,1,0,7,1
SYN-90eedc6d,Synthetic pizza 1512,1.18,0.74,0.64,16.67,pizza,3,0,1,1,1
SYN-3e95ad8f,Synthetic fish 1513,0.66,0.41,0.59,10.55,fish,3,0,0,10,1
SYN-48f7a55f,Synthetic bakery products 1514,1.17,0.79,0.55,16.05,bakery products,3,1,0,8,1
SYN-a26a433a,Synthetic confectionery 1515,0.82,0.57,0.34,11.88,confectionery,1,1,0,2,1
SYN-b7097e0e,Synthetic confectionery 1516,1.16,0.75,0.14,14.14,confectionery,3,1,0,6,1
SYN-12283d5b,Synthetic pizza 1517,1.18,0.8,0.56,15.02,pizza,2,0,1,1,1
SYN-e533247d,Synthetic seafood 1518,0.89,0.44,0.42,8.54,seafood,2,0,1,7,1
SYN-42233c49,Synthetic confectionery 1519,0.76,0.54,0.47,21.65,confectionery,1,1,0,2,1
SYN-fc57b943,Synthetic candy 1520,1.04,0.34,0.47,10.43,candy,3,0,1,7,1
SYN-46c8a485,Synthetic instant meals 1521,1.0,0.44,0.46,10.77,instant meals,1,0,1,7,1
SYN-aaad0986,Synthetic fish 1522,1.15,0.43,0.46,14.57,fish,3,0,0,4,1
SYN-ea161162,Synthetic instant meals 1523,1.18,0.8,0.59,14.2,instant meals,2,0,1,7,1
SYN-c52eeb30,Synthetic confectionery 1524,0.72,0.41,0.61,13.49,confectionery,1,1,0,4,1
SYN-38136003,Synthetic pizza 1525,0.81,0.61,0.44,16.5,pizza,3,0,1,7,1
SYN-dc58abff,Synthetic pizza 1526,1.1,0.54,0.27,15.8,pizza,2,0,1,7,1
SYN-53a173b6,Synthetic poultry 1527,1.18,0.8,0.53,14.64,poultry,3,0,1,8,1
SYN-e34eda93,Synthetic confectionery 1528,0.72,0.49,0.63,15.64,confectionery,3,1,0,8,1
SYN-ba2de2c0,Synthetic confectionery 1529,0.8,0.6,0.49,18.14,confectionery,3,1,0,10,1
SYN-edc8004f,Synthetic vegetables 1530,0.78,0.75,0.4,15.41,vegetables,2,1,0,3,1
SYN-c391daec,Synthetic fish 1531,0.81,0.34,0.31,12.91,fish,2,0,1,10,1
SYN-8e6a67c2,Synthetic fruit 1532,1.18,0.77,0.27,17.09,fruit,3,1,0,5,1
SYN-1563364a,Synthetic bakery products 1533,1.15,0.39,0.49,13.22,bakery products,2,1,0,8,1
SYN-2391c109,Synthetic instant meals 1534,1.16,0.79,0.27,18.5,instant meals,2,0,1,1,1
SYN-a0cee218,Synthetic instant meals 1535,0.79,0.28,0.41,7.19,instant meals,3,0,1,8,1
SYN-1e3c676d,Synthetic ice cream 1536,0.75,0.51,0.55,5.76,ice cream,3,1,0,10,1
SYN-973744a8,Synthetic confectionery 1537,1.13,0.33,0.53,14.53,confectionery,1,1,0,2,1
SYN-4a91b5fd,Synthetic vegetables 1538,0.8,0.59,0.5,17.59,vegetables,3,1,0,1,1
SYN-6178d30d,Synthetic instant meals 1539,1.18,0.8,0.56,14.86,instant meals,1,0,1,5,1
SYN-787e864b,Synthetic fish 1540,1.15,0.65,0.61,20.14,fish,1,0,1,8,1
SYN-e7348d6a,Synthetic snack 1541,1.07,0.57,0.38,17.06,snack,3,0,0,10,1
SYN-126d2d37,Synthetic confectionery 1542,0.81,0.32,0.3,10.56,confectionery,3,1,0,8,1
SYN-6a956fb2,Synthetic non-food products 1543,0.56,0.41,0.46,10.59,non-food products,2,0,1,10,1
SYN-6361c6bb,Synthetic confectionery 1544,1.18,0.79,0.51,14.37,confectionery,3,1,0,10,1
SYN-413aeedd,Synthetic bakery products 1545,0.8,0.57,0.32,10.74,bakery products,1,1,0,5,1
SYN-71f7d565,Synthetic vegetables 1546,0.78,0.57,0.38,6.67,vegetables,3,1,0,3,1
SYN-e7f526d9,Synthetic bakery products 1547,0.74,0.38,0.6,13.56,bakery products,3,1,0,1,1
SYN-cdac8943,Synthetic dairy products 1548,1.08,0.55,0.55,19.7,dairy products,3,0,1,1,1
SYN-ec3700ae,Synthetic ice cream 1549,0.64,0.42,0.59,10.68,ice cream,2,1,0,7,1
SYN-437969fc,Synthetic pizza 1550,1.15,0.39,0.48,13.66,pizza,2,0,1,4,1
SYN-3456fcdd,Synthetic bakery products 1551,1.18,0.78,0.32,15.45,bakery products,3,1,0,9,1
SYN-9304c75b,Synthetic confectionery 1552,0.77,0.55,0.55,6.58,confectionery,2,1,0,1,1
SYN-ad4519c0,Synthetic poultry 1553,1.15,0.45,0.44,13.09,poultry,2,0,1,3,1
SYN-071eb90f,Synthetic red meat 1554,0.78,0.53,0.59,20.33,red meat,3,0,1,1,1
SYN-f70ef7eb,Synthetic confectionery 1555,0.8,0.58,0.53,21.46,confectionery,3,1,0,8,1
SYN-cf037628,Synthetic bakery products 1556,1.06,0.49,0.39,11.69,bakery products,1,1,0,7,1
SYN-a1355b52,Synthetic ice cream 1557,0.66,0.41,0.58,11.04,ice cream,3,1,0,7,1
SYN-1039b3f7,Synthetic confectionery 1558,1.17,0.75,0.25,19.76,confectionery,3,1,0,3,1
SYN-05330e75,Synthetic vegetables 1559,0.94,0.29,0.48,9.88,vegetables,2,1,0,3,1
SYN-fa9ed051,Synthetic confectionery 1560,1.15,0.61,0.65,16.03,confectionery,1,1,0,1,1
SYN-b9309dc7,Synthetic potatoe products 1561,1.12,0.35,0.49,12.47,potatoe products,3,0,1,1,1
SYN-58b30d02,Synthetic ice cream 1562,0.79,0.56,0.54,19.55,ice cream,3,1,0,2,1
SYN-6f8da7b8,Synthetic instant meals 1563,0.8,0.58,0.44,18.42,instant meals,2,0,1,2,1
SYN-9b049dd9,Synthetic confectionery 1564,0.76,0.53,0.6,19.27,confectionery,1,1,0,6,1
SYN-bbad7c0f,Synthetic pizza 1565,0.67,0.42,0.62,10.94,pizza,2,0,1,10,1
SYN-c402cf28,Synthetic vegetables 1566,1.18,0.8,0.53,14.85,vegetables,1,1,0,4,1
SYN-f8d26d00,Synthetic bakery products 1567,0.81,0.41,0.37,7.57,bakery products,1,1,0,10,1
SYN-88973f18,Synthetic pizza 1568,1.13,0.44,0.46,15.08,pizza,1,0,1,6,1
SYN-da3ad9cb,Synthetic ice cream 1569,1.14,0.39,0.51,13.46,ice cream,3,1,0,9,1
SYN-0ee4598e,Synthetic vegetables 1570,1.07,0.53,0.4,16.6,vegetables,3,1,0,7,1
SYN-3e9d56cf,Synthetic meat 1571,0.78,0.57,0.3,11.06,meat,2,0,1,4,1
SYN-09ddf1d7,Synthetic instant meals 1572,0.78,0.57,0.37,12.81,instant meals,1,0,1,2,1
SYN-1f517283,Synthetic ice cream 1573,0.96,0.54,0.56,18.56,ice cream,2,1,0,6,1
SYN-1e1e0158,Synthetic poultry 1574,1.13,0.38,0.49,10.35,poultry,2,0,1,9,1
SYN-b2b35909,Synthetic bakery products 1575,1.06,0.54,0.53,19.36,bakery products,2,1,0,8,1
SYN-02561a8a,Synthetic candy 1576,0.55,0.38,0.4,9.36,candy,1,0,1,8,1
SYN-930b4206,Synthetic candy 1577,0.79,0.58,0.49,16.82,candy,2,0,1,5,1
SYN-0b30a955,Synthetic ice cream 1578,1.17,0.79,0.39,15.17,ice cream,2,1,0,10,1
SYN-c4cf9749,Synthetic confectionery 1579,0.93,0.47,0.54,13.34,confectionery,2,1,0,7,1
SYN-a4de5cd3,Synthetic fruit 1580,0.63,0.42,0.58,10.63,fruit,2,1,0,8,1
SYN-c8c12a36,Synthetic vegetables 1581,1.18,0.8,0.57,14.72,vegetables,3,1,0,4,1
SYN-0a7d4759,Synthetic confectionery 1582,1.15,0.58,0.67,14.13,confectionery,2,1,0,6,1
SYN-e02eb6b5,Synthetic potatoe products 1583,0.67,0.41,0.61,11.09,potatoe products,3,0,1,6,1
SYN-5cc9a6b8,Synthetic bakery products 1584,0.73,0.6,0.4,12.65,bakery products,2,1,0,4,1
SYN-fed485bc,Synthetic candy 1585,0.78,0.53,0.54,20.79,candy,2,0,1,8,1
SYN-acd57e36,Synthetic dairy products 1586,0.82,0.58,0.26,11.31,dairy products,2,0,1,9,1
SYN-d155b60e,Synthetic instant meals 1587,0.62,0.43,0.58,11.23,instant meals,3,0,1,1,1
SYN-e9197825,Synthetic poultry 1588,0.92,0.43,0.33,8.14,poultry,3,0,1,9,1
SYN-49e79be8,Synthetic confectionery 1589,1.13,0.44,0.47,15.16,confectionery,1,1,0,9,1
SYN-05504c62,Synthetic herbs/spice 1590,0.55,0.4,0.39,10.17,herbs/spice,1,0,1,3,1
SYN-85aa8e57,Synthetic fish 1591,0.79,0.35,0.52,14.56,fish,3,0,1,3,1
SYN-741c6e8f,Synthetic pizza 1592,0.8,0.6,0.47,20.8,pizza,2,0,1,8,1
SYN-bc97c1f8,Synthetic candy 1593,1.14,0.55,0.4,19.16,candy,2,0,1,3,1
SYN-206ee5de,Synthetic side dish 1594,0.69,0.55,0.44,19.47,side dish,2,0,0,8,1
SYN-b3921846,Synthetic confectionery 1595,0.8,0.57,0.52,18.29,confectionery,1,1,0,2,1
SYN-3cae3142,Synthetic dairy products 1596,0.72,0.52,0.45,20.66,dairy products,1,0,0,1,1
SYN-e29a5fb0,Synthetic bakery products 1597,0.74,0.56,0.59,7.9,bakery products,2,1,0,2,1
SYN-d6c240c1,Synthetic confectionery 1598,0.77,0.54,0.56,20.33,confectionery,2,1,0,8,1
SYN-bfb5c385,Synthetic fish 1599,0.78,0.54,0.54,20.71,fish,3,0,1,3,1
SYN-a5a14b34,Synthetic bakery products 1600,0.77,0.53,0.57,20.08,bakery products,2,1,0,3,1
SYN-7f98c8bf,Synthetic poultry 1601,1.14,0.39,0.48,12.31,poultry,1,0,1,7,1
SYN-b4cdd828,Synthetic fruit 1602,0.54,0.43,0.47,10.34,fruit,3,1,0,7,1
SYN-bc81ab96,Synthetic bakery products 1603,1.17,0.76,0.16,16.98,bakery products,1,1,0,8,1
SYN-59b0a2b7,Synthetic fruit 1604,1.16,0.48,0.63,8.79,fruit,1,1,0,5,1
SYN-8c22452d,Synthetic confectionery 1605,0.67,0.41,0.61,10.87,confectionery,3,1,0,3,1
SYN-0beb31a8,Synthetic ice cream 1606,0.8,0.59,0.52,16.7,ice cream,3,1,0,7,1
SYN-10ac40a2,Synthetic seafood 1607,1.09,0.58,0.21,13.99,seafood,2,0,1,9,1
SYN-85feb7cc,Synthetic non-food products 1608,0.55,0.33,0.42,7.27,non-food products,1,0,1,10,1
SYN-6dcf23f8,Synthetic confectionery 1609,0.8,0.58,0.38,12.94,confectionery,2,1,0,3,1
SYN-4c2bc35f,Synthetic non-food products 1610,1.03,0.46,0.43,10.8,non-food products,3,0,1,6,1
SYN-cd177509,Synthetic instant meals 1611,0.67,0.4,0.58,11.22,instant meals,2,0,0,3,1
SYN-3e848f1f,Synthetic confectionery 1612,1.18,0.78,0.38,15.12,confectionery,2,1,0,8,1
SYN-29a15bef,Synthetic bakery products 1613,0.81,0.57,0.38,8.28,bakery products,1,1,0,6,1
SYN-e79f4290,Synthetic confectionery 1614,1.18,0.78,0.4,15.07,confectionery,2,1,0,3,1
SYN-e1624f4d,Synthetic vegetables 1615,0.69,0.43,0.62,12.53,vegetables,2,1,0,9,1
SYN-48c20401,Synthetic bakery products 1616,0.74,0.48,0.48,6.13,bakery products,3,1,0,4,1
SYN-02eb6a02,Synthetic poultry 1617,0.67,0.42,0.59,11.26,poultry,1,0,1,1,1
SYN-8e40e30e,Synthetic confectionery 1618,0.58,0.35,0.54,6.97,confectionery,2,1,0,9,1
SYN-4ae89e79,Synthetic instant meals 1619,0.73,0.49,0.62,16.39,instant meals,2,0,1,6,1
SYN-cc83fd89,Synthetic bakery products 1620,0.56,0.4,0.39,10.78,bakery products,2,1,0,7,1
SYN-385064d4,Synthetic bakery products 1621,0.8,0.32,0.34,15.75,bakery products,3,1,0,6,1
SYN-15dcfa96,Synthetic confectionery 1622,1.03,0.45,0.44,11.16,confectionery,3,1,0,6,1
SYN-6f3403c8,Synthetic vegetables 1623,1.06,0.55,0.52,18.78,vegetables,1,1,0,8,1
SYN-e018fa7d,Synthetic bakery products 1624,1.04,0.34,0.49,10.51,bakery products,3,1,0,3,1
SYN-12a28f63,Synthetic confectionery 1625,0.75,0.62,0.62,9.08,confectionery,3,1,0,10,1
SYN-7998af49,Synthetic confectionery 1626,0.67,0.41,0.6,10.56,confectionery,2,1,0,3,1
SYN-9a5810df,Synthetic snack 1627,1.15,0.4,0.45,12.51,snack,2,0,1,10,1
SYN-c9c72cee,Synthetic confectionery 1628,1.09,0.51,0.49,16.76,confectionery,3,1,0,8,1
SYN-76c26fa4,Synthetic seafood 1629,0.71,0.46,0.63,13.93,seafood,1,0,1,6,1
SYN-ad3ff8ba,Synthetic ice cream 1630,0.82,0.57,0.22,11.01,ice cream,2,1,0,9,1
SYN-fcf78085,Synthetic instant meals 1631,1.16,0.46,0.56,9.6,instant meals,3,0,1,9,1
SYN-20bedc87,Synthetic candy 1632,1.1,0.46,0.42,15.59,candy,1,0,1,3,1
SYN-d4b57426,Synthetic bakery products 1633,0.81,0.31,0.32,15.1,bakery products,1,1,0,5,1
SYN-d6e5c571,Synthetic bakery products 1634,0.78,0.56,0.49,8.57,bakery products,1,1,0,4,1
SYN-07e7ce71,Synthetic pizza 1635,1.15,0.4,0.48,11.97,pizza,2,0,1,8,1
SYN-77374ef4,Synthetic confectionery 1636,0.77,0.43,0.56,7.69,confectionery,2,1,0,4,1
SYN-e7cfe113,Synthetic potatoe products 1637,0.69,0.41,0.3,4.08,potatoe products,3,0,1,5,1
SYN-5589ba61,Synthetic instant meals 1638,0.79,0.56,0.5,20.8,instant meals,3,0,1,8,1
SYN-9d66e870,Synthetic seafood 1639,0.77,0.49,0.64,18.37,seafood,3,0,1,5,1
SYN-e466f838,Synthetic ice cream 1640,1.17,0.42,0.41,14.14,ice cream,1,1,0,9,1
SYN-209938f8,Synthetic side dish 1641,0.8,0.32,0.32,15.82,side dish,3,0,1,5,1
SYN-48f2e41d,Synthetic bakery products 1642,0.79,0.54,0.55,20.37,bakery products,1,1,0,5,1
SYN-e3503e20,Synthetic candy 1643,1.05,0.52,0.54,17.85,candy,3,0,1,8,1
SYN-2531899d,Synthetic red meat 1644,0.78,0.44,0.54,18.97,red meat,1,0,1,4,1
SYN-26b40b75,Synthetic ice cream 1645,0.7,0.54,0.41,20.5,ice cream,1,1,0,6,1
SYN-e6d0867c,Synthetic bakery products 1646,0.71,0.42,0.57,10.14,bakery products,2,1,0,10,1
SYN-206cb093,Synthetic red meat 1647,1.11,0.37,0.5,12.39,red meat,2,0,1,1,1
SYN-097c23f5,Synthetic red meat 1648,1.13,0.45,0.46,15.36,red meat,2,0,1,5,1
SYN-90b5eeb8,Synthetic confectionery 1649,0.87,0.44,0.39,8.01,confectionery,1,1,0,10,1
SYN-7603b1c0,Synthetic fruit 1650,0.63,0.43,0.58,10.37,fruit,2,1,0,4,1
SYN-1f2ed664,Synthetic confectionery 1651,1.1,0.48,0.45,15.91,confectionery,2,1,0,5,1
SYN-d719b293,Synthetic vegetables 1652,0.77,0.54,0.5,20.83,vegetables,1,1,0,3,1
SYN-db088983,Synthetic confectionery 1653,1.1,0.48,0.49,16.37,confectionery,3,1,0,2,1
SYN-87dffc41,Synthetic pizza 1654,0.72,0.44,0.5,7.68,pizza,3,0,1,10,1
SYN-e24bcda3,Synthetic bakery products 1655,0.72,0.47,0.62,15.19,bakery products,3,1,0,5,1
SYN-89479105,Synthetic potatoe products 1656,0.63,0.36,0.54,6.71,potatoe products,2,0,1,9,1
SYN-99c87d46,Synthetic ice cream 1657,0.65,0.41,0.56,10.73,ice cream,2,1,0,2,1
SYN-aec0eb52,Synthetic red meat 1658,0.7,0.39,0.54,7.86,red meat,2,0,1,2,1
SYN-eac4f480,Synthetic bakery products 1659,0.51,0.33,0.48,5.54,bakery products,2,1,0,3,1
SYN-657e1f07,Synthetic potatoe products 1660,0.47,0.41,0.59,5.07,potatoe products,3,0,1,6,1
SYN-5a6a31e7,Synthetic confectionery 1661,1.16,0.42,0.46,14.58,confectionery,2,1,0,5,1
SYN-712d6775,Synthetic pizza 1662,1.08,0.48,0.42,11.54,pizza,3,0,1,3,1
SYN-7029a35f,Synthetic confectionery 1663,0.76,0.45,0.59,10.03,confectionery,2,1,0,1,1
SYN-e6894b79,Synthetic potatoe products 1664,0.78,0.54,0.55,20.54,potatoe products,3,0,1,4,1
SYN-480c1f46,Synthetic bakery products 1665,0.76,0.54,0.48,21.39,bakery products,3,1,0,1,1
SYN-af9f4e77,Synthetic poultry 1666,0.78,0.54,0.57,19.98,poultry,1,0,1,10,1
SYN-bc434095,Synthetic confectionery 1667,1.17,0.72,0.62,18.77,confectionery,2,1,0,1,1
SYN-ef380767,Synthetic seafood 1668,0.76,0.47,0.37,20.47,seafood,1,0,1,8,1
SYN-9d8ef0be,Synthetic bakery products 1669,0.84,0.47,0.5,5.23,bakery products,2,1,0,5,1
SYN-aa2013f3,Synthetic ice cream 1670,0.63,0.41,0.52,11.21,ice cream,3,1,0,5,1
SYN-b5528ff0,Synthetic ice cream 1671,1.15,0.76,0.17,14.18,ice cream,2,1,0,10,1
SYN-80d2f011,Synthetic potatoe products 1672,0.89,0.57,0.22,12.39,potatoe products,1,0,1,2,1
SYN-fd703f4f,Synthetic potatoe products 1673,1.09,0.49,0.5,15.9,potatoe products,1,0,1,7,1
SYN-4b0f2035,Synthetic bakery products 1674,0.8,0.58,0.49,20.68,bakery products,2,1,0,2,1
SYN-82ba31d5,Synthetic ice cream 1675,1.1,0.47,0.38,11.36,ice cream,3,1,0,6,1
SYN-2d35dd08,Synthetic dairy products 1676,1.18,0.74,0.18,19.46,dairy products,1,0,1,9,1
SYN-10a345d6,Synthetic fish 1677,0.78,0.56,0.51,17.14,fish,1,0,1,5,1
SYN-d584e2ce,Synthetic dairy products 1678,0.59,0.42,0.41,12.08,dairy products,2,0,1,10,1
SYN-d2d32a2e,Synthetic bakery products 1679,0.78,0.41,0.56,17.56,bakery products,3,1,0,4,1
SYN-97c9fffe,Synthetic dairy products 1680,0.99,0.32,0.48,9.14,dairy products,3,0,1,5,1
SYN-403f61cb,Synthetic confectionery 1681,0.76,0.52,0.62,19.04,confectionery,3,1,0,4,1
