id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-76c5f254,Synthetic bakery products 462,0.69,0.41,0.56,12.75,bakery products,3,1,0,1,1
SYN-7f354dd5,Synthetic confectionery 456,1.12,0.46,0.45,14.52,confectionery,3,1,0,10,1
REAL-af0abfa5,dessert-00103980,0.36,0.25,0.32,6.39,candy,1,0,1,1,1
SYN-8d9d73b8,Synthetic confectionery 270,1.12,0.74,0.18,5.12,confectionery,2,1,0,2,1
SYN-5edf271c,Synthetic bakery products 202,1.05,0.52,0.28,7.98,bakery products,1,1,0,8,1
SYN-656d1747,Synthetic confectionery 162,0.59,0.42,0.44,10.94,confectionery,1,1,0,7,1
SYN-8bcee62e,Synthetic ice cream 402,0.78,0.53,0.38,13.38,ice cream,3,1,0,8,1
SYN-73d8e28f,Synthetic snack 477,0.66,0.38,0.59,9.82,snack,3,0,1,2,1
SYN-0f379605,Synthetic meat 106,0.66,0.4,0.58,10.43,meat,2,0,1,8,1
SYN-39b87386,Synthetic red meat 390,1.17,0.78,0.27,18.01,red meat,2,0,1,7,1
SYN-2b481cec,Synthetic pizza 2,0.76,0.52,0.69,23.11,pizza,1,0,0,4,1
REAL-dbfa0bce,pastry w. fruit-00106385,0.39,0.265,0.165,5.565,confectionery,1,0,1,1,1
SYN-f987774e,Synthetic ice cream 81,0.71,0.4,0.52,8.43,ice cream,3,1,0,1,1
SYN-1bcdd51b,Synthetic ice cream 206,0.78,0.53,0.6,19.87,ice cream,2,1,0,3,1
SYN-86881163,Synthetic confectionery 35,1.14,0.78,0.17,5.53,confectionery,2,1,0,8,1
REAL-ad67b2d4,croissant-00102348,0.54,0.27,0.26,9.85,bakery products,1,0,1,1,1
SYN-2a5853ef,Synthetic instant meals 428,0.8,0.6,0.47,19.0,instant meals,2,0,1,7,1
SYN-d68aa5e3,Synthetic bakery products 455,0.53,0.42,0.38,4.58,bakery products,2,1,0,4,1
SYN-721474cd,Synthetic herbs/spice 367,0.77,0.41,0.31,7.21,herbs/spice,3,0,1,2,1
SYN-3385d06a,Synthetic pizza 92,1.18,0.4,0.4,16.09,pizza,3,0,1,2,1
SYN-4aef35fc,Synthetic bakery products 340,0.73,0.41,0.51,8.0,bakery products,1,1,0,2,1
SYN-604223d4,Synthetic seafood 346,0.78,0.53,0.55,20.15,seafood,2,0,1,7,1
SYN-e5b45cb6,Synthetic candy 242,0.54,0.42,0.39,6.05,candy,3,0,1,3,1
SYN-aadce75f,Synthetic fish 14,0.66,0.42,0.59,10.71,fish,3,0,1,7,1
SYN-ff91db91,Synthetic bakery products 316,0.85,0.68,0.39,15.46,bakery products,3,1,0,9,1
SYN-c24d550d,Synthetic ice cream 388,0.7,0.5,0.37,21.68,ice cream,2,1,0,10,1
SYN-7a298053,Synthetic confectionery 274,0.77,0.53,0.65,22.14,confectionery,2,1,0,10,1
SYN-9fa55a83,Synthetic snack 167,1.02,0.44,0.47,8.98,snack,2,0,1,2,1
REAL-f472027c,cake-00104295,0.38,0.38,0.17,3.255,confectionery,1,0,1,1,1
REAL-f9f31d84,leg of lamb-00107511,0.55,0.2,0.22,5.52,red meat,1,0,1,1,1
REAL-7768785f,instant meal-00103639,0.33,0.21,0.29,5.25,instant meals,1,0,1,1,1
REAL-ced36a8d,fries-00106001,0.4,0.3,0.24,5.5,potatoe products,1,0,1,1,1
SYN-e04f683f,Synthetic confectionery 244,1.07,0.43,0.44,11.64,confectionery,3,1,0,9,1
REAL-b0042101,fruit-00111831,0.39,0.27,0.27,10.65,fruit,1,0,1,1,1
SYN-8357d98b,Synthetic pizza 190,1.18,0.79,0.55,12.34,pizza,3,0,1,9,1
SYN-ef49e4e5,Synthetic snack 476,0.44,0.33,0.42,6.36,snack,3,0,1,6,1
REAL-8bf5a19c,vegetables-00109095,0.39,0.25,0.26,9.3,vegetables,1,0,1,1,1
SYN-69f911df,Synthetic bakery products 59,0.95,0.64,0.35,15.49,bakery products,1,1,0,4,1
SYN-83c6fea1,Synthetic pizza 475,0.78,0.55,0.52,8.08,pizza,3,0,0,3,1
REAL-be2cd757,instant meal-00106398,0.46,0.16,0.24,4.37,instant meals,1,0,1,1,1
SYN-f07cbdb1,Synthetic fish 253,0.79,0.52,0.54,17.27,fish,2,0,1,6,1
SYN-dc8a5506,Synthetic bakery products 22,1.18,0.79,0.55,14.6,bakery products,1,1,0,10,1
SYN-e34351a4,Synthetic snack 314,0.79,0.41,0.56,15.64,snack,2,0,0,8,1
SYN-4653cfd2,Synthetic bakery products 460,0.52,0.32,0.4,5.55,bakery products,3,1,0,2,1
SYN-e8ea2b9b,Synthetic instant meals 161,0.8,0.59,0.48,19.62,instant meals,3,0,1,6,1
SYN-416148c3,Synthetic pizza 277,1.1,0.45,0.51,21.2,pizza,3,0,0,9,1
SYN-7f407410,Synthetic poultry 192,1.07,0.56,0.21,16.36,poultry,3,0,1,10,1
SYN-442f94fe,Synthetic bakery products 386,0.66,0.41,0.58,10.62,bakery products,1,1,0,8,1
SYN-6f4eb7bb,Synthetic vegetables 414,1.09,0.56,0.29,16.47,vegetables,2,1,0,5,1
REAL-33b3a8e6,herbs-00106516,0.59,0.2,0.28,7.55,herbs/spice,1,0,1,1,1
SYN-b3c24ff5,Synthetic ice cream 344,1.18,0.78,0.44,11.88,ice cream,2,1,0,1,1
SYN-dc054cc4,Synthetic confectionery 309,1.13,0.48,0.66,17.78,confectionery,3,1,0,4,1
SYN-22e29d73,Synthetic seafood 131,0.51,0.32,0.53,4.64,seafood,3,0,1,3,1
SYN-31e92028,Synthetic bakery products 100,0.74,0.39,0.55,13.38,bakery products,2,1,0,4,1
SYN-f43e46b6,Synthetic snack 373,1.08,0.54,0.52,19.66,snack,3,0,1,4,1
SYN-a676b1f3,Synthetic bakery products 88,0.58,0.42,0.44,10.94,bakery products,2,1,0,5,1
SYN-1d992840,Synthetic fish 459,0.78,0.52,0.33,15.15,fish,1,0,1,6,1
SYN-53dccb7b,Synthetic candy 331,1.1,0.4,0.44,10.68,candy,1,0,1,7,1
SYN-4e7ce4bb,Synthetic instant meals 215,1.18,0.4,0.4,15.08,instant meals,2,0,0,2,1
SYN-1d5fabaa,Synthetic fruit 467,0.79,0.59,0.36,8.98,fruit,2,1,0,6,1
SYN-79e93c8c,Synthetic ice cream 122,1.06,0.54,0.43,16.97,ice cream,2,1,0,5,1
SYN-4c727bc9,Synthetic pizza 21,1.15,0.32,0.45,14.09,pizza,1,0,1,6,1
SYN-059f5003,Synthetic pizza 72,0.77,0.42,0.34,5.92,pizza,2,0,1,7,1
SYN-0cd53cba,Synthetic fish 107,0.77,0.55,0.46,11.3,fish,3,0,1,9,1
SYN-b0b122a0,Synthetic confectionery 271,0.75,0.47,0.62,24.39,confectionery,3,1,0,10,1
SYN-d8366f4b,Synthetic confectionery 436,1.18,0.54,0.6,9.12,confectionery,2,1,0,5,1
SYN-e0a90307,Synthetic confectionery 103,0.78,0.53,0.43,18.62,confectionery,3,1,0,7,1
